shot_id,combined_shot_type,period,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,opponent,home_away,time_sec_remaining
17217,Jump Shot,4,14,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2010-11 GSW,0,77
17218,Jump Shot,4,26,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2010-11 GSW,0,43
17220,Jump Shot,1,13,1.0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,2010-11 NJN,1,482
17221,Jump Shot,1,11,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2010-11 NJN,1,445
17222,Jump Shot,1,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2010-11 NJN,1,414
17224,Dunk,1,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 NJN,1,193
17226,Layup,1,2,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 NJN,1,53
17227,Layup,1,2,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 NJN,1,1
17228,Layup,2,4,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2010-11 NJN,1,231
17230,Layup,3,2,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 NJN,1,650
17231,Jump Shot,3,8,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2010-11 NJN,1,507
17232,Jump Shot,3,17,1.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2010-11 NJN,1,370
17233,Jump Shot,3,5,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2010-11 NJN,1,243
17236,Layup,4,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 NJN,1,323
17237,Jump Shot,4,10,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2010-11 NJN,1,180
17238,Jump Shot,1,18,1.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2010-11 LAC,0,591
17240,Jump Shot,1,27,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2010-11 LAC,0,183
17241,Jump Shot,1,11,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2010-11 LAC,0,149
17244,Jump Shot,3,12,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2010-11 LAC,0,434
17245,Jump Shot,3,9,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2010-11 LAC,0,403
17248,Jump Shot,3,26,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2010-11 LAC,0,155
17249,Jump Shot,3,17,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2010-11 LAC,0,107
17250,Jump Shot,3,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2010-11 LAC,0,77
17251,Jump Shot,3,8,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2010-11 LAC,0,16
17252,Jump Shot,3,21,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2010-11 LAC,0,9
17253,Jump Shot,4,28,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2010-11 LAC,0,110
17254,Jump Shot,4,23,0.0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,2010-11 LAC,0,5
17256,Jump Shot,2,20,1.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2010-11 OKC,1,314
17257,Jump Shot,2,8,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2010-11 OKC,1,221
17259,Dunk,2,2,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 OKC,1,87
17261,Jump Shot,3,26,1.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2010-11 OKC,1,496
17262,Jump Shot,3,6,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2010-11 OKC,1,455
17263,Jump Shot,3,10,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2010-11 OKC,1,425
17265,Jump Shot,4,16,1.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2010-11 OKC,1,388
17266,Jump Shot,4,21,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2010-11 OKC,1,191
17267,Jump Shot,1,3,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 DAL,0,512
17268,Jump Shot,1,12,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2010-11 DAL,0,487
17269,Jump Shot,1,14,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2010-11 DAL,0,57
17273,Jump Shot,2,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2010-11 DAL,0,131
17274,Jump Shot,3,28,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2010-11 DAL,0,590
17275,Layup,3,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 DAL,0,447
17276,Jump Shot,3,16,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2010-11 DAL,0,407
17277,Jump Shot,3,13,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2010-11 DAL,0,333
17278,Jump Shot,3,10,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2010-11 DAL,0,313
17279,Jump Shot,4,21,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2010-11 DAL,0,523
17280,Jump Shot,4,20,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2010-11 DAL,0,466
17281,Jump Shot,4,9,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2010-11 DAL,0,425
17282,Jump Shot,4,22,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2010-11 DAL,0,172
17283,Jump Shot,4,12,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2010-11 DAL,0,95
17284,Hook Shot,4,7,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2010-11 DAL,0,38
17286,Jump Shot,1,8,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2010-11 DEN,0,436
17287,Jump Shot,1,8,1.0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,2010-11 DEN,0,189
17288,Layup,2,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 DEN,0,147
17289,Jump Shot,3,18,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2010-11 DEN,0,687
17290,Dunk,3,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 DEN,0,495
17291,Jump Shot,3,23,0.0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,2010-11 DEN,0,414
17292,Bank Shot,3,11,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2010-11 DEN,0,391
17293,Jump Shot,3,11,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2010-11 DEN,0,311
17295,Jump Shot,3,24,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2010-11 DEN,0,257
17296,Jump Shot,3,17,1.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2010-11 DEN,0,168
17300,Bank Shot,1,7,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2010-11 UTA,1,568
17301,Jump Shot,1,19,1.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2010-11 UTA,1,444
17302,Dunk,1,2,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 UTA,1,216
17303,Jump Shot,1,17,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2010-11 UTA,1,126
17304,Jump Shot,2,14,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2010-11 UTA,1,289
17305,Jump Shot,2,28,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2010-11 UTA,1,162
17307,Layup,2,2,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 UTA,1,121
17308,Jump Shot,3,7,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2010-11 UTA,1,611
17309,Jump Shot,3,27,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2010-11 UTA,1,424
17310,Jump Shot,3,12,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2010-11 UTA,1,379
17311,Jump Shot,1,20,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2010-11 SAC,1,593
17312,Jump Shot,1,3,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 SAC,1,575
17313,Jump Shot,1,23,1.0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,2010-11 SAC,1,541
17314,Jump Shot,1,6,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2010-11 SAC,1,485
17315,Jump Shot,1,14,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2010-11 SAC,1,227
17316,Dunk,1,3,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 SAC,1,209
17317,Jump Shot,1,8,1.0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,2010-11 SAC,1,144
17318,Jump Shot,1,12,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2010-11 SAC,1,122
17319,Jump Shot,1,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2010-11 SAC,1,86
17320,Jump Shot,1,14,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2010-11 SAC,1,32
17321,Dunk,1,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 SAC,1,4
17322,Jump Shot,2,26,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2010-11 SAC,1,240
17323,Jump Shot,2,14,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2010-11 SAC,1,48
17325,Jump Shot,3,8,0.0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,2010-11 SAC,1,566
17327,Jump Shot,4,19,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2010-11 SAC,1,704
17328,Jump Shot,4,9,0.0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,2010-11 SAC,1,626
17329,Jump Shot,4,10,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2010-11 SAC,1,565
17331,Dunk,4,2,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 SAC,1,229
17332,Jump Shot,4,10,0.0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,2010-11 SAC,1,113
17333,Jump Shot,4,24,0.0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,2010-11 SAC,1,73
17334,Jump Shot,4,7,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2010-11 SAC,1,49
17335,Jump Shot,4,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2010-11 SAC,1,20
17336,Jump Shot,4,24,0.0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,2010-11 SAC,1,8
17337,Jump Shot,4,26,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2010-11 SAC,1,2
17338,Jump Shot,1,3,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 BOS,1,458
17339,Jump Shot,1,21,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2010-11 BOS,1,430
17340,Jump Shot,1,15,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2010-11 BOS,1,410
17341,Jump Shot,2,12,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2010-11 BOS,1,364
17342,Jump Shot,2,18,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2010-11 BOS,1,339
17343,Layup,2,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 BOS,1,284
17344,Jump Shot,2,8,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2010-11 BOS,1,209
17346,Jump Shot,2,8,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2010-11 BOS,1,121
17347,Jump Shot,2,5,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2010-11 BOS,1,63
17348,Layup,2,2,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 BOS,1,45
17349,Jump Shot,3,24,1.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,2010-11 BOS,1,688
17350,Jump Shot,3,15,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2010-11 BOS,1,623
17353,Jump Shot,3,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2010-11 BOS,1,118
17354,Jump Shot,3,15,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2010-11 BOS,1,59
17355,Jump Shot,3,14,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2010-11 BOS,1,29
17356,Jump Shot,4,15,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2010-11 BOS,1,662
17357,Jump Shot,4,8,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2010-11 BOS,1,418
17358,Jump Shot,4,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2010-11 BOS,1,372
17359,Jump Shot,4,3,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 BOS,1,350
17360,Layup,4,3,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 BOS,1,320
17361,Jump Shot,4,18,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2010-11 BOS,1,281
17362,Bank Shot,4,8,0.0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,2010-11 BOS,1,249
17363,Jump Shot,4,15,1.0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,2010-11 BOS,1,228
17364,Jump Shot,4,21,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2010-11 BOS,1,200
17365,Jump Shot,4,12,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2010-11 BOS,1,145
17366,Jump Shot,4,4,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2010-11 BOS,1,106
17367,Jump Shot,1,4,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2010-11 HOU,1,511
17368,Jump Shot,1,9,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2010-11 HOU,1,348
17369,Jump Shot,1,14,0.0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,2010-11 HOU,1,206
17370,Jump Shot,2,4,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2010-11 HOU,1,473
17371,Jump Shot,2,7,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2010-11 HOU,1,442
17373,Jump Shot,2,8,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2010-11 HOU,1,121
17374,Jump Shot,2,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2010-11 HOU,1,101
17375,Jump Shot,2,28,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2010-11 HOU,1,0
17376,Jump Shot,3,10,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2010-11 HOU,1,616
17377,Jump Shot,3,21,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2010-11 HOU,1,403
17378,Jump Shot,3,10,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2010-11 HOU,1,367
17379,Layup,3,2,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 HOU,1,266
17380,Layup,3,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 HOU,1,154
17382,Jump Shot,4,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2010-11 HOU,1,356
17383,Jump Shot,4,17,1.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2010-11 HOU,1,317
17384,Layup,4,2,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 HOU,1,247
17386,Layup,4,2,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 HOU,1,154
17387,Jump Shot,4,19,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2010-11 HOU,1,35
17389,Jump Shot,5,6,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2010-11 HOU,1,272
17391,Layup,5,4,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2010-11 HOU,1,38
17393,Jump Shot,1,9,0.0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,2010-11 SAS,1,447
17394,Jump Shot,1,14,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2010-11 SAS,1,336
17395,Jump Shot,1,18,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2010-11 SAS,1,226
17396,Jump Shot,2,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2010-11 SAS,1,201
17397,Jump Shot,2,20,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2010-11 SAS,1,34
17398,Jump Shot,3,18,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2010-11 SAS,1,688
17400,Dunk,3,2,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 SAS,1,618
17401,Jump Shot,3,16,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2010-11 SAS,1,587
17402,Jump Shot,3,14,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2010-11 SAS,1,333
17403,Jump Shot,3,17,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2010-11 SAS,1,275
17405,Jump Shot,4,14,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2010-11 SAS,1,369
17406,Jump Shot,4,19,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2010-11 SAS,1,342
17409,Jump Shot,4,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2010-11 SAS,1,101
17410,Jump Shot,1,19,1.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2010-11 NOH,0,591
17411,Jump Shot,1,18,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2010-11 NOH,0,540
17412,Jump Shot,1,14,0.0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,2010-11 NOH,0,514
17413,Layup,1,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 NOH,0,440
17414,Jump Shot,1,8,0.0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,2010-11 NOH,0,167
17415,Jump Shot,2,17,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2010-11 NOH,0,671
17417,Jump Shot,2,25,1.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2010-11 NOH,0,387
17419,Jump Shot,3,20,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2010-11 NOH,0,495
17420,Bank Shot,3,18,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2010-11 NOH,0,336
17421,Jump Shot,3,18,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2010-11 NOH,0,292
17422,Jump Shot,3,25,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2010-11 NOH,0,80
17423,Jump Shot,3,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2010-11 NOH,0,50
17424,Jump Shot,4,9,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2010-11 NOH,0,668
17425,Jump Shot,4,9,0.0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,2010-11 NOH,0,663
17426,Jump Shot,4,6,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2010-11 NOH,0,550
17427,Jump Shot,4,12,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2010-11 NOH,0,372
17428,Jump Shot,4,20,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2010-11 NOH,0,265
17429,Jump Shot,4,28,1.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2010-11 NOH,0,200
17430,Jump Shot,4,16,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2010-11 NOH,0,171
17431,Bank Shot,4,10,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2010-11 NOH,0,112
17432,Jump Shot,1,18,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2010-11 MEM,0,675
17433,Jump Shot,1,3,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 MEM,0,398
17435,Jump Shot,1,17,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2010-11 MEM,0,161
17436,Jump Shot,2,21,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2010-11 MEM,0,405
17437,Jump Shot,2,16,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2010-11 MEM,0,363
17439,Layup,2,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 MEM,0,305
17440,Layup,2,2,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 MEM,0,197
17441,Layup,2,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 MEM,0,193
17442,Jump Shot,3,12,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2010-11 MEM,0,681
17445,Jump Shot,4,17,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2010-11 MEM,0,570
17446,Layup,4,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 MEM,0,352
17447,Jump Shot,4,26,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2010-11 MEM,0,306
17448,Jump Shot,4,3,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 MEM,0,92
17449,Jump Shot,1,5,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2010-11 BOS,0,678
17450,Layup,1,2,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 BOS,0,24
17451,Jump Shot,2,19,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2010-11 BOS,0,285
17452,Jump Shot,3,6,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2010-11 BOS,0,679
17454,Jump Shot,3,20,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2010-11 BOS,0,575
17455,Jump Shot,3,12,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2010-11 BOS,0,393
17456,Jump Shot,3,18,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2010-11 BOS,0,280
17457,Jump Shot,3,6,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2010-11 BOS,0,252
17458,Jump Shot,3,10,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2010-11 BOS,0,226
17459,Jump Shot,3,17,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2010-11 BOS,0,178
17461,Jump Shot,4,20,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2010-11 BOS,0,227
17462,Layup,4,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 BOS,0,191
17463,Jump Shot,4,10,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2010-11 BOS,0,153
17464,Jump Shot,4,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2010-11 BOS,0,73
17465,Jump Shot,4,12,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2010-11 BOS,0,48
17466,Jump Shot,1,24,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2010-11 NYK,0,462
17468,Jump Shot,1,25,1.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2010-11 NYK,0,245
17469,Jump Shot,1,22,1.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2010-11 NYK,0,222
17470,Jump Shot,1,23,0.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,2010-11 NYK,0,162
17471,Jump Shot,1,16,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2010-11 NYK,0,155
17472,Layup,1,1,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 NYK,0,95
17473,Jump Shot,1,11,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2010-11 NYK,0,91
17474,Jump Shot,1,19,1.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2010-11 NYK,0,0
17475,Jump Shot,2,22,1.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2010-11 NYK,0,272
17476,Jump Shot,2,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2010-11 NYK,0,228
17477,Jump Shot,2,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2010-11 NYK,0,55
17478,Jump Shot,3,16,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2010-11 NYK,0,490
17479,Jump Shot,3,8,1.0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,2010-11 NYK,0,295
17481,Jump Shot,3,17,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2010-11 NYK,0,201
17482,Hook Shot,3,3,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 NYK,0,61
17483,Jump Shot,1,24,1.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,2010-11 ORL,0,603
17484,Layup,1,2,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2010-11 ORL,0,504
17485,Jump Shot,1,23,0.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,2010-11 ORL,0,496
